""	"Subtype1-Subtype2"	"Subtype1-Subtype3"	"Subtype1-Subtype4"	"Subtype1-Subtype5"	"Subtype1-Subtype6"	"Subtype2-Subtype3"	"Subtype2-Subtype4"	"Subtype2-Subtype5"	"Subtype2-Subtype6"	"Subtype3-Subtype4"	"Subtype3-Subtype5"	"Subtype3-Subtype6"	"Subtype4-Subtype5"	"Subtype4-Subtype6"	"Subtype5-Subtype6"
"LRRC40"	0.0281626681471985	0.482578959587795	0.0823437850771986	8.57720646224744e-06	0.862412854881901	0.00556189039884239	0.439623810362622	0.171461370633401	0.071370532046779	0.00335799356256373	8.22055467026853e-08	0.29214394549766	0.00326165355520923	0.186084341909985	6.55894524062599e-05
"LRRC41"	0.967969431830992	0.042247903981117	0.926158102471263	0.400793959580069	0.418500951543704	0.139630583553771	0.933865620539213	0.512170540755214	0.602479070038948	0.0218268028069508	0.360038825325374	0.224113182562568	0.489241278625814	0.519268963436805	0.923563666515581
"LRRC42"	0.00127001621005345	0.537736709043245	0.0386570237535592	6.21957421510944e-05	0.0197847136295215	0.000249988146551346	0.124139206223215	0.869792986790784	0.240006939977876	0.00149968415762372	1.27795370602959e-06	0.00103516626110915	0.0276411540887159	0.768424237138419	0.08609708347726
"LRRC45"	0.0132965369992535	0.0172276686959543	4.81537508265109e-06	0.220110627354186	0.000102163854288886	0.620556441803512	0.58527721904451	0.253789167744873	0.782476335785584	0.0351708631587895	0.416944461860629	0.15582304263678	0.0178025267307983	0.737233292258708	0.0662366526128968
"LRRC46"	0.0102994771382945	0.0471279400413782	0.0638068402387276	0.175883721082618	0.306342216111858	0.507760483290807	0.435519461805393	0.41493824226217	0.162059628648054	0.844047770668688	0.806109146489052	0.337863271209294	0.948617233504054	0.53495787170964	0.697138665623705
"LRRC47"	0.178860694971787	0.111222402475632	0.400777078193569	0.586406670084952	0.0415511354208718	0.9276386014877	0.551404449443112	0.0884170055829686	0.944631031223547	0.35245762647596	0.0286565613264545	0.766273003143616	0.21565821458546	0.28178762917479	0.0296822411428591
"LRRC49"	0.273111636415132	0.536262087109062	0.436479369211363	0.725614425681487	0.0881507079789541	0.677733414523444	0.727865376065403	0.203667056440848	0.868124563298071	0.971585351503364	0.288360869555528	0.323797452319654	0.341198195971707	0.427107911474452	0.105806462903872
"LRRC4B"	0.981189396625347	0.642560030873633	0.762868009090253	0.857080354939791	0.568740865723867	0.781184500460868	0.858859135276013	0.92691500649537	0.761214084672765	0.36967038810637	0.77398896837839	0.92368333401186	0.697143759072425	0.471912671596875	0.788241385388906
"LRRC57"	1.84592262100915e-05	7.97525626279441e-05	0.294851270542962	0.722909951963944	0.0128100503680148	0.24334468285189	0.000612640119208102	0.000355306328333327	0.0323512256113375	0.00102352704543806	0.00191333641194942	0.166174089441665	0.693772990708141	0.18714212867171	0.127701940669644
"LRRC58"	0.260974686781116	0.24606709039232	0.00564787355896612	0.00680655032793326	0.0174960007849268	0.857713104071614	0.636630077755387	0.373458558757682	0.722981430872696	0.155979656423725	0.101918428559284	0.295743073326391	0.659860949376079	0.890499672863915	0.597687981558779
"LRRC59"	0.00162939254950632	0.00782476391398219	0.000117402945353184	0.455161393465679	0.127329923319328	0.352767215411887	0.774832383727241	0.0308761919776278	0.0918803311168501	0.332238686110319	0.121557938391857	0.278075906813055	0.0257799193938281	0.0549261198899695	0.690697544302813
"LRRC6"	0.452307179269826	0.933497895522584	0.557520641741546	0.59486235152201	0.297070395950778	0.442764159909058	0.791443765008003	0.310668925210641	0.998697995852021	0.434089544752924	0.63653827555974	0.229813232140432	0.393087004812052	0.67651795395818	0.269026918309831
"LRRC7"	0.694287852681184	0.423766637088723	0.319957380033612	0.874445956650097	0.144446353187105	0.755940297242579	0.748613396045924	0.864499840945012	0.508824945979723	0.954722920203039	0.541481155154665	0.679816271939861	0.576591862604991	0.772003859247053	0.39583367567924
"LRRC71"	0.0364588204172803	0.067728409915497	0.00290237201782852	0.323322477090527	0.00349347512708769	0.549569341263691	0.951888233019433	0.2886858495048	0.924891118379566	0.245603160047838	0.563216649925842	0.254913051096441	0.152265566991197	0.961970442529283	0.161523236389972
"LRRC75A"	0.0316025354229258	0.278852511838496	0.953743389449559	0.0201809209398914	0.0018531939155852	0.294601548709921	0.0490262993233193	0.00010208061262482	0.895763027869847	0.198212534651641	0.000291768445884002	0.0562453743608747	0.0206144035392693	0.00308381557340863	1.93889855085778e-06
"LRRC8A"	0.695512006237644	0.0474933700762889	0.00886181503234188	0.437345373754881	0.466903812291014	0.370320351957903	0.247383622966774	0.867818328280945	0.402571472003655	0.707188016850956	0.347124389711732	0.00264120445720786	0.243461295963554	0.00135795299989131	0.188948338799325
"LRRC8B"	0.159158975395275	0.690216543850805	0.387582883710227	0.00268837346052389	0.378358093314541	0.368234660981978	0.0466067563330717	0.000196593934229743	0.051409332342396	0.113206512235631	0.00028999154094366	0.132920526579554	0.0319795993349702	0.954438580495841	0.054274827024429
"LRRC8C"	0.00442657409564368	0.0336864181223184	1.55324490226402e-06	0.166644136183255	0.842247505896538	0.31483140959025	9.36265821805332e-10	0.000189361411433647	0.0154456094128206	4.15902214677173e-13	0.000447696903665174	0.0441945969678338	0.0154655116627616	2.21518485602435e-06	0.157140274691543
"LRRC8D"	0.539150497765487	0.140920436530828	0.091257702276467	0.0210028955464539	0.00275885647379847	0.721866249984209	0.7298420555504	0.288445563588708	0.208405698440184	0.990427973669357	0.366654192036801	0.172943828364012	0.433067499825609	0.219773338800698	0.852448732219475
"LRRC8E"	0.0761114864142805	0.000397130636198562	0.102109418861943	1.80049926868563e-07	0.0271197686095163	0.531511538116217	0.64082441635268	0.0144914017757951	0.925397772194298	0.0282537418740695	0.0209807010878089	0.209348737939216	0.000117754137103094	0.592673403277133	0.00199482038338549
"LRRCC1"	0.594370903878718	0.0122302282737798	0.863704068430361	0.500892227543112	0.0055047998481026	0.0121247917432678	0.746191358437718	0.287579631292797	0.0108631865094292	0.00139805475247515	0.128170594609588	0.88127704212727	0.42675794317193	0.003307971642217	0.150935001566337
"LRRD1"	0.674527763653987	0.4747717788843	0.646982405298046	0.917528805911133	0.738303025930672	0.228341461726987	0.956711716740037	0.752203969851717	0.463681184688946	0.102085508783201	0.288855589548639	0.525889226369933	0.775531229264865	0.360579574676838	0.688250708216103
"LRRFIP1"	0.539893041196774	0.301716153628387	0.000448709382334325	0.000320043441181431	8.59649469305691e-07	0.149503878866126	0.00196674034083903	0.00051044185707722	3.0736477322155e-05	0.0173789679237568	0.00812888328994466	9.23386937159292e-05	0.543421058862269	0.123959450946599	0.587920175346394
"LRRFIP2"	0.0616190396055262	0.0447745663699081	0.00524834014402314	1.77213347034044e-06	0.000446208359583807	0.809023645324793	0.982241008700807	0.05063819625148	0.614340170063525	0.599168273723092	0.00189026623630006	0.166245974726817	0.0143426490182025	0.458088529919504	0.12687071984299
"LRRIQ1"	0.952499639834504	0.918269973411631	0.665748569583816	0.78844779931043	0.934206027749526	0.988555546634106	0.87581269415176	0.923336060148731	0.929857824509344	0.748389960727512	0.874742332073495	0.824950016329337	0.903125136979293	0.669515790009462	0.779307274411083
"LRRK1"	0.103498768587421	4.81472990157566e-05	0.00339833632613494	0.112019115410961	0.814211011751406	0.257390205278267	0.00020395826013358	0.00478375413673954	0.222309278276375	3.64544066254642e-13	1.32175867028231e-07	9.88210161645838e-05	0.532112826197038	0.00302663031378831	0.0993352159757287
"LRRK2"	0.159371930261678	0.148571908759359	0.000697451251526048	0.000486740115793773	2.04235496320741e-05	0.837224491775252	0.490747364823735	0.206929767916102	0.152880679173355	0.0756793062377377	0.030662765394831	0.00556012339401626	0.552662235901901	0.346822855117143	0.881447638454817
"LRRN1"	0.0421010567162031	0.497978425809517	0.105111572012833	0.876602148179701	0.675994605956944	0.169603047328266	0.409325215464328	0.0701027632741915	0.140843211003004	0.4079153181492	0.568312085897147	0.771274503559497	0.243476563006405	0.357041359640121	0.856011767116109
"LRRN4"	0.400864223258805	0.717972406899897	0.274884118533236	0.0132089105521088	0.00458335534625886	0.675285673921115	0.115823537631554	0.00507939956524237	0.00460644700068656	0.0752443230284462	0.00227368552377797	0.000489953707360456	0.153526371775134	0.10415798239506	0.985976458030583
"LRSAM1"	0.355873989322446	0.85809453862184	0.433231868300783	0.129407856764373	0.411278106672469	0.516301578139575	0.777765304542074	0.0347972449826072	0.817247117095297	0.590205671218879	0.0643597083427498	0.569510139385904	0.0292739594949606	0.945333361178361	0.0350146410366334
"LRWD1"	0.00517432882405129	0.425408672485945	1.83035242289272e-09	1.39016585621876e-12	2.87144846005697e-06	0.0564053399398147	0.168996493813836	0.000898187498517857	0.599859901553334	4.77460134646528e-08	3.21501526504592e-11	0.00010587757549167	0.0206047357740249	0.318186697365076	0.00170261999940146
"LSAMP"	7.11413405906865e-06	0.796449832111311	2.10050731908458e-10	0.00124074626386077	0.00166267993768116	5.15286891218078e-05	0.914528780027286	0.145369012382275	0.0613689271170398	1.30662298939261e-10	0.00251441640733098	0.00396810362043341	0.036387810224745	0.00254634167487403	0.726422709679792
"LSG1"	0.0226072545769575	0.841488032187149	0.00145427948214866	0.000204211236010205	1.81135035410258e-13	0.0542772277684829	0.965731455987872	0.487534385449157	0.000659599016409294	0.00204409530300693	0.000327162838964319	1.49586576278442e-13	0.324945929313413	8.91956037353028e-07	0.00310330763059032
"LSM1"	0.723645133305283	0.806248520657609	0.0074490131469536	0.694758472383435	0.692798802402378	0.586762150881944	0.0293956351645422	0.517496350165464	0.5624808323521	0.0137050263439183	0.896181909908425	0.935862060424235	0.105535393949306	0.051610639789214	0.970509401212277
"LSM10"	0.000896395718462958	0.0067622847424382	0.00586356930705899	0.18277711725357	0.000185495095345871	0.239743956754932	0.209497360985703	0.146573552735858	0.67588666715523	0.89239969569828	0.607743432847061	0.31958848203151	0.728194324189417	0.297976436675008	0.27485593754635
"LSM11"	0.112348169305924	0.122507836137224	0.229100200467318	0.0705158084154399	0.00728345487671583	0.784751828130492	0.59216743470604	0.913242013387897	0.81580560292606	0.654695250714921	0.795692147149425	0.34139567893776	0.562922431929654	0.199466927223263	0.636210977323421
"LSM12"	1.79295862756849e-07	0.225283031855652	5.86274001041266e-09	2.11567762808183e-07	1.07017693335544e-05	4.59429039289838e-05	0.387341415716492	0.566384167637835	0.0880796423786183	1.4824118456625e-06	2.46935945472861e-05	0.00158478818865519	0.775653077663229	0.285636070278134	0.233994055586647
"LSM14A"	0.559314590691897	0.169273420093281	0.00856481605440933	1.22038842700376e-08	5.55383043784076e-07	0.741310272066373	0.337564827423405	7.78107951582049e-05	0.00423876308378344	0.310573464732525	3.35413570951326e-06	0.0002391711658198	0.000308920320260763	0.0126139823994387	0.231783029873275
"LSM14B"	0.352885454141773	0.566702930282144	1.64875169511371e-06	5.55655659764375e-12	4.34923163898666e-08	0.734415596430873	0.0269094969186738	2.41803826039434e-06	0.00367037087613777	1.49940185385388e-05	4.11819428144335e-11	7.26077217510758e-07	0.00123091790901414	0.365895386389173	0.0318459959210513
"LSM2"	0.653506652054235	0.84979047232359	0.0019213592284633	0.00857543750035607	0.932516853413551	0.556554433875292	0.150398839877551	0.139568429664005	0.753513523943877	0.000235194164112055	0.00261065807261056	0.728898590618518	0.935910448076542	0.00643819028288044	0.0210991037235811
"LSM3"	0.763917725789367	0.889449727797177	0.0701065949818111	0.104268633514631	0.881181054785608	0.690871512993254	0.136688115583033	0.116966032336492	0.723286231184092	0.0891683048820529	0.132745508088866	0.981028889068533	0.904892714242002	0.155262677771731	0.200585424153076
"LSM4"	0.624648205618205	0.622690897127571	0.0043708150125482	0.115581683439027	0.164719050828617	0.951271619869609	0.22598188864146	0.527340783700252	0.73281664097946	0.021528013416831	0.29830974429175	0.459093868266547	0.561914793466739	0.275318782654122	0.79959584152744
"LSM5"	0.668846771694988	0.906330135630983	0.342208309422811	0.536661761370914	0.675026239031861	0.609743367381586	0.887996425509992	0.953309767953911	0.494164721456347	0.204961754366615	0.401714463965613	0.796156004736884	0.911105039124471	0.179375550966704	0.36081254752664
"LSM6"	0.872839880109782	0.812074627272052	0.140425942827805	0.791387202730614	0.945992834742548	0.970940974304334	0.283007684189999	0.966321227139782	0.862578050550785	0.043203434636669	0.992698168114529	0.700291004827192	0.14791902362371	0.225584773384161	0.784541495127961
"LSM7"	0.417451650451752	0.632663254621995	0.00854718931958788	0.0194651097260315	0.135343342201331	0.757638873187628	0.460995310895674	0.368400320321322	0.879593422931039	0.0378607763901315	0.0654177101557724	0.390127925981287	0.881689916396534	0.430735283530234	0.420175895369867
"LSM8"	0.858923258508041	0.664106513925408	0.495113161412991	0.728822611548702	0.0178130970641514	0.888087606654812	0.844134175572421	0.667759659318406	0.197483758388049	0.909158288528819	0.369583346296274	0.0674304882116455	0.370211261539204	0.120658375233103	0.0247488146297249
"LSP1"	0.115495010210627	3.12701557024181e-07	0.144011585727756	0.0391150403533922	0.940045253821668	0.0369989734394054	0.00935095108463077	0.00167569240419636	0.192387101335956	9.9863544713595e-13	3.78444862287131e-11	2.17203388612299e-07	0.467004057799386	0.165142500006877	0.0527326448737727
"LSR"	0.810278725978999	0.00637568685292061	0.187151077267182	0.451272586690763	0.595791451269489	0.110310073657721	0.286109349640113	0.772860720486868	0.931605859903255	3.6384684860326e-06	0.109555431162225	0.0262144731536008	0.0645289532053759	0.07493660107712	0.83444260034012
"LSS"	0.302866324634318	0.729555746799683	0.669547619448206	0.0639275155678621	0.211365375513252	0.548343410107157	0.553585036475311	0.71659842184321	0.932633850101241	0.984260111766001	0.135259539301631	0.431121886824641	0.169461339822061	0.469753747968997	0.570506114592751
"LST1"	0.930560074188064	0.0711788884250066	0.579604996645115	0.109130833957683	0.355060945220739	0.167839912081149	0.831800941056048	0.281181662245176	0.652477453455177	0.00396931395324951	0.00052380157930539	0.00230531711629415	0.309932769875032	0.74792551486313	0.551105933162734
"LTA4H"	0.324368954982925	0.0629816274432616	0.00774019603792163	9.62388351221845e-08	5.32739503225297e-08	0.784523224499627	0.551825677120209	0.00111771607632943	0.00484631142722485	0.58883975634509	0.000114142702086987	0.000208828640685149	0.00151232935087984	0.00311727322993557	0.653792859388616
"LTB"	0.55534993722889	0.453747238898405	0.0790099918966166	0.102346858945747	0.760943910704454	0.940374652594238	0.0446591301916432	0.041293512981807	0.422325536268653	0.0032450808097394	0.00827572334483294	0.171586909597764	0.961580657047646	0.175090331192351	0.217893083368005
"LTB4R"	0.781988739812859	0.142365104312016	0.0224954148582595	0.559363459423201	0.0529830003513691	0.39343280030048	0.19134590605303	0.436094924102096	0.28704948401676	0.551840864845919	0.0259846482747157	0.752808590372604	0.0101850397281593	0.865672964896942	0.0258811388344563
"LTBP1"	6.53816398300778e-05	0.409540597654579	0.000319452101339198	2.15134873683384e-05	0.886663261366459	0.00194963755564608	0.215160280388022	0.833081322281113	0.000320528994647735	0.00662616337963241	0.000418686625193718	0.438019343408657	0.230972699158052	0.0017380459198626	0.000131967380633437
"LTBP2"	3.39156042431068e-09	0.00098643112532706	1.17000768245081e-11	8.67963027100255e-09	6.82404143000701e-09	0.000450776320208121	0.40478723586918	0.415542747722527	0.170156914559802	6.93677793871771e-05	0.00159400729938291	0.0058987724887694	0.990406212863252	0.496323855323848	0.585840350825485
"LTBP3"	0.284443159548019	0.963063379067339	0.916528640663639	0.0621530240492635	0.750453007641449	0.352016813307193	0.291985324903604	0.733568440388471	0.235222179320548	0.848515956086505	0.0594552582045247	0.690215902059344	0.055991629388947	0.851526986669643	0.046439049005221
"LTBP4"	3.59469937271192e-08	0.000610051212264238	6.19960468377002e-09	1.0904509363981e-06	1.14130579832888e-05	0.00341626715866404	0.231963600654083	0.258497495830842	0.0403068778404182	0.0121968670280771	0.0453043290723149	0.348241198835397	0.977129400485539	0.283904644121598	0.378822157432161
"LTBR"	0.981568150528939	0.517816426913136	0.978284886054496	0.41426191662787	0.0226493541660131	0.661507028944621	0.973250566296662	0.573728489520848	0.136565448505534	0.386824368462381	0.882829748982005	0.00102674640107375	0.443590941915215	0.0381933565688498	0.00734672258913869
"LTC4S"	0.000133675956306745	0.519420976979123	8.32938575175663e-12	5.21286225880668e-08	0.00115339942009328	0.00219091560305726	0.272607140888498	0.439735516394761	0.269755099445653	5.29158952765681e-11	6.46723851969619e-07	0.0119994743963001	0.769566580300587	0.000448405489146776	0.0132276286848631
"LTF"	0.115606480280716	0.070177172461941	0.0142511127587959	0.915441166961856	0.00420420360828746	0.89242187413228	0.961111393728211	0.198324654297156	0.732757702364345	0.704659509239947	0.117621202887841	0.372594762319303	0.0769957291042521	0.655121776308384	0.0342698181675471
"LTN1"	0.00120537111388145	0.291423006632042	0.0126625973405478	0.210832897010002	0.064701296728848	0.0312063514693088	0.212193396723917	0.0685101849078381	0.127222142678112	0.221629171011879	0.822777867326389	0.542208287881448	0.544163419947102	0.71692214788493	0.81898630580798
"LTV1"	0.000941419251744642	0.504986347197864	6.2060401767415e-06	5.54858490309509e-05	1.94892140545678e-06	0.0115374359988136	0.955233068123379	0.902846889757323	0.850152136349937	8.80478103177404e-05	0.00058630949217655	4.26540352431362e-05	0.802135659160012	0.673977191151364	0.934165661054633
"LUC7L"	0.157165577424798	0.180282549916954	0.0293845045537578	5.46978940539997e-05	0.154836306583455	0.793493447455559	0.978696072062476	0.0859217620794598	0.797334882952467	0.562879730723042	0.00445681061370939	0.989841119791767	0.0318746695317051	0.6352171922082	0.012204425238264
"LUC7L2"	0.197735871161859	0.38146261904265	0.172471829954161	0.00604897656097288	0.0243848007898673	0.661091948660526	0.804478576197904	0.431606155911769	0.833589938272818	0.779794562846227	0.0599752479201424	0.23185240290052	0.141614362776048	0.424497215819199	0.557217144571249
"LUC7L3"	0.344301114995976	0.786034155681156	0.00964164969758471	0.00393788672071941	0.021631354156979	0.557635852415146	0.559362997500705	0.231604561451087	0.620088002961838	0.0196481010187242	0.00812888328994466	0.0487498982915586	0.522524646088792	0.931598507446825	0.501644461893704
"LUM"	0.0133536719877331	0.345503656806509	0.000381143113228276	0.00140757750201504	0.0832380924776017	0.00137383706926466	0.997254106762482	0.863728286225809	0.366950517075189	4.65451163996008e-07	1.52953677883914e-05	0.00253539990944167	0.826246547425628	0.15588089048585	0.160026149798665
"LURAP1"	0.274679720235824	0.267717794304511	0.237426385500673	0.832963355505688	0.792599113365733	0.910855950832001	0.896453623476779	0.431606155911769	0.435061595741789	0.954615622846624	0.363988155898487	0.28567650330873	0.473853278001779	0.398974270221744	0.991086808990379
"LURAP1L"	0.00617814169010682	0.00776449417456905	0.00102494014026582	0.000566153561247141	4.54372849638078e-06	0.583514795942069	0.771328378837813	0.883980266213667	0.611411946188279	0.714110577955019	0.282741851583434	0.0535768617550181	0.52255811892869	0.165599949829101	0.686054655820169
"LUZP1"	0.0717084292310863	0.794895060134354	5.31016271593363e-05	3.28429229388113e-05	0.0750524251443299	0.0467355228814096	2.73037701759565e-06	8.52651956348249e-07	0.736245476230258	8.62836225756505e-05	6.65748132223294e-05	0.0233862559195012	0.463657943744148	3.11608071345302e-08	9.64926607142055e-08
"LXN"	0.695281270694148	0.000701118727659389	0.208069184031336	0.0865908008222586	0.181549263967961	0.0037566232203835	0.765310718351751	0.408227766641959	0.695000051262408	1.83527119701708e-07	1.24098267783322e-06	9.03095081226112e-07	0.57442105346171	0.908284309418101	0.69458632157208
"LY6D"	0.637097606209581	0.92827443629191	0.611144196980746	0.828501427185193	0.0431657812598109	0.729382656467185	0.467336151806817	0.814990037750132	0.57518887816209	0.463020136971366	0.889170029543369	0.0339785199043538	0.562519235743035	0.014015734175143	0.261353054432894
"LY6E"	0.195937326413856	0.112798038645847	0.29699669405993	0.00252948008083808	0.365526649674135	0.95983874968782	0.735823163402265	0.226745608559631	0.661345990210091	0.491752261742235	0.141425305698754	0.429821100648978	0.050370874940454	0.926760477456026	0.0435424028510816
"LY6H"	0.286169525911091	0.977408761299413	0.130073494618909	0.941278149939815	0.337325974892693	0.361206312180311	0.987219048041943	0.357986644214816	0.765738144881151	0.137079893072423	0.910155805914893	0.372532037585138	0.278898779678046	0.659300628099511	0.505304478536633
"LY6K"	0.202152473611909	0.925363015965016	0.0791959860682437	0.539032144895638	0.225057338852503	0.179244227879647	0.977361874612573	0.585791763186265	0.833819464173856	0.0301418184345264	0.422854236510595	0.145632443255355	0.53274316923406	0.786850651269578	0.762346635237813
"LY75"	0.249892539813977	0.231498471081723	0.404403586910757	0.437349625165084	0.622562895786182	0.878652666854227	0.0877102994731694	0.0852633815856883	0.161933815156648	0.0113196165219676	0.0359462623224667	0.049117058890468	0.936107397022899	0.828608784796925	0.802986126001685
"LY86"	0.831305627562745	0.040811716174101	0.822965157719211	0.0497627651956448	0.98836851425535	0.108202339094473	0.964690113484416	0.264192049482356	0.856263487568188	0.0107648702634656	4.64527722797544e-05	0.0303737909457195	0.117881863081072	0.839754220011853	0.0772171021803363
"LY9"	0.191529000005224	2.38570690572983e-06	0.127283150735028	0.946570480114391	0.0182949595946164	0.046705091865196	0.017889560458284	0.275029565883939	0.798183419240624	1.35797562152166e-11	2.86459489535783e-05	0.0154482438450416	0.211247417196132	0.000134042202611965	0.0809176584572766
"LY96"	0.991329755453453	0.0480897106578167	0.111627846448511	0.286928769068013	0.528019629420813	0.162141112823787	0.335732618442498	0.447607425124499	0.707628409999839	0.588188349395455	0.00219181597694582	0.175095533355572	0.0168461454121243	0.482323276136605	0.13096095586403
"LYAR"	4.56887227550933e-10	0.163084114103055	0.000126739223451559	0.000212539820450479	4.35003440780915e-07	4.82229974844774e-07	0.000150889983946034	0.00239894587405154	0.0138287193484807	0.0198415078141377	0.0147712503657118	0.000210462314224585	0.643911836826904	0.169293542964086	0.575182376363151
"LYN"	0.000139745306147047	0.154217253488809	0.247528846995213	0.0136229288838436	0.0951634456133576	0.0132317122529251	0.00470802432156344	9.23827313525529e-08	1.66003899855528e-06	0.670886362580933	6.03590840501646e-05	0.000598766120158956	0.000624207385532418	0.00523279931986394	0.431774941363383
"LYPD3"	0.147893163325505	0.638935066101528	0.82357391423318	0.758790617291696	3.39981977029822e-12	0.382734443288718	0.256557917619688	0.112679911404023	0.000157184249938746	0.707142743804806	0.373364611496812	3.25516234549596e-11	0.638250820513973	5.33447707025723e-12	4.60089075790434e-10
"LYPLA1"	0.559571942025914	0.504043595624933	0.188333631948959	0.00854126008425256	0.176695113433025	0.97367715150061	0.145191212764041	0.179241880559043	0.805907012497469	0.0145890090842164	0.0504858740519844	0.608104913167956	0.000210975140485041	0.00855337264487904	0.237782432845662
"LYPLA2"	0.0641144790904177	0.00280276121457196	0.00635053675072672	6.74557370001789e-06	8.77614684126286e-08	0.812288963446848	0.993121056699256	0.0847437108086688	0.0577731397952965	0.660658283997177	0.0504858740519844	0.0119475181173216	0.0279831051562127	0.00521864205862608	0.893679750163375
"LYPLAL1"	0.00717202306742178	0.0723934842586049	0.187061929232228	3.27949598263888e-07	0.00602038755527446	0.282243608572792	0.125494097380718	0.133238907489361	0.654905478971653	0.524048425819715	0.000263904228823686	0.430988855028077	7.10425773874634e-05	0.186925906083626	0.011440745416866
"LYRM1"	0.0719900538270339	0.288936554488769	0.0737186401444523	0.0160847242550077	0.00419796381072539	0.415195655513464	0.658627925893149	0.929685694145717	0.907213122116041	0.599145878014324	0.164743808444195	0.0920376480858266	0.43066985287864	0.321705763180468	0.963377409136504
"LYRM2"	0.1410889984017	0.783011259266272	0.278798503386175	0.357977476433731	0.785498446984657	0.271749800253823	0.0326750948339807	0.03246296478308	0.271209472066593	0.0993602400647603	0.168852701729066	0.947376343399508	0.993992469910895	0.191462019788549	0.275940584097457
"LYRM4"	0.898455913313651	0.689574510703063	0.827380940957071	0.11635682309578	0.996172873811892	0.868619325935736	0.819050431910139	0.314629836188256	0.924580192458856	0.402961797941403	0.255489504343201	0.627499800989864	0.0844203167564727	0.851526986669643	0.167817516977077
"LYRM7"	0.810506039238205	0.787567469616643	0.664926570447655	0.852269155398725	0.266453738420898	0.658368965161543	0.980368424878659	0.943118034140506	0.684765777774351	0.364049140955861	0.596313720262384	0.115473804711197	0.895719720245488	0.55316263702152	0.538342753648001
"LYSMD1"	0.779984182183828	0.955819672990356	0.00228416566176301	0.000188556891971723	0.25536540682528	0.768328629951236	0.0300961850866005	0.00201257002912674	0.345814968457299	0.0013365321549017	0.00014068828633513	0.278759660232131	0.208994973665874	0.112807184528419	0.011069202854476
"LYSMD2"	0.00723061437907118	0.142303876522074	0.552737944802051	0.113036617505373	0.807299595105436	0.192596359813376	0.00210628942463838	0.000180544760541569	0.0266251697200423	0.0104995759342314	0.001528435178468	0.194058092726059	0.334898205967692	0.434963714937526	0.0982911326174766
"LYSMD3"	0.639199205353597	0.176738950575029	0.909640588273755	1.37551730244622e-09	1.31743766990971e-09	0.676860961675774	0.754626283530398	1.21246444434647e-05	0.000104279921459625	0.127698792857467	3.98358753337394e-07	1.02427507559982e-06	3.61250944652955e-09	2.05066748683345e-09	0.544934006177803
"LYST"	0.911408156524445	0.655825631016119	0.00145429171336288	0.0175402015358511	0.00760045644256091	0.832719266672683	0.0541899429511646	0.0968928503962876	0.112821304306171	0.00635017522296023	0.0550345028353969	0.0332374328763366	0.885096173627655	0.818245203196028	0.965959232887343
"LYVE1"	0.101269027471622	0.743796808848284	0.00410049980245612	0.166891621175193	0.0278955906516818	0.236622194913433	0.839997866523905	0.736185956720578	0.979310449439789	0.0105275519959348	0.304753793100823	0.073563694290994	0.439036757121606	0.711523935839648	0.724956454775564
"LYZ"	0.144417193541024	0.905783674763105	0.013696550173002	0.000347418196359716	0.445428501682058	0.131141294262526	0.902306155434172	0.197711062494168	0.490301474603182	0.00390118700459073	0.000100224292137288	0.325269904379136	0.153434581044511	0.177137628712316	0.00935529994451666
"LZIC"	0.0208293535708788	0.0729089948547888	0.0237752290173584	0.793096486727777	0.0285019175228188	0.467152407109254	0.586970636568642	0.0713573501881306	0.628993819516006	0.828537325810553	0.175351723337061	0.792458650108033	0.153931063423032	0.955339683290697	0.168607989682898
"LZTFL1"	2.82735302344864e-05	0.000115122807293707	2.40838074725948e-06	0.244656013266562	2.54861134080603e-06	0.255593619150429	0.520350168616223	0.00471635077869763	0.650985049485251	0.510907286396071	0.0314109836232279	0.389016700996016	0.0104583261451362	0.83780458571687	0.00837645721408068
"LZTR1"	0.279792583996758	0.711266152448244	0.107270386389911	0.043981005812501	0.0212091876299621	0.164307236377952	0.0275704109786104	0.00773332811615025	0.697059569742993	0.256615687334726	0.103513636274376	0.00308966234720206	0.568830244548397	0.000120895001476807	0.000147099027044496
"LZTS1"	0.694172287236702	0.497631563565693	0.0268404857129856	0.000601980887635302	0.884724317585826	0.344752937066055	0.378734005519666	0.00178278566557702	0.819949115722111	0.000675291783030407	0.00533796672702048	0.319989587920138	3.03689724352198e-07	0.0722728636566992	0.000907250646805567
"LZTS2"	0.0206600832923715	0.881940518172245	0.0342229264262967	0.775391711432401	0.138501682555614	0.0172537262656607	0.526571440455634	0.0183754740367851	0.350329174820475	0.0102960871072355	0.899953876857365	0.0735067596009222	0.0466774353527962	0.707237793056956	0.150535585813778
"LZTS3"	0.0025960405429151	0.00187068835112427	0.0248512012081615	0.822779166178505	0.000207194432707228	0.614619986486262	4.5661780480138e-06	0.00331344320600724	0.886757316564961	5.13684631028636e-09	0.00188654148707724	0.598999492817393	0.144756906581886	1.02270681880337e-08	0.00123813772083407
"M6PR"	0.265032379927617	0.0682878259147661	0.434504420837224	0.902640182580419	0.923753618080265	0.871418273865979	0.662619433029321	0.384086314576476	0.383607115466276	0.215674993210383	0.119758874225094	0.0649361341614595	0.660912607810488	0.576152861358681	0.976937843378385
