""	"Subtype1-Subtype2"	"Subtype1-Subtype3"	"Subtype1-Subtype4"	"Subtype1-Subtype5"	"Subtype1-Subtype6"	"Subtype2-Subtype3"	"Subtype2-Subtype4"	"Subtype2-Subtype5"	"Subtype2-Subtype6"	"Subtype3-Subtype4"	"Subtype3-Subtype5"	"Subtype3-Subtype6"	"Subtype4-Subtype5"	"Subtype4-Subtype6"	"Subtype5-Subtype6"
"N6AMT1"	0.0701303598516923	0.169900764291865	0.181411095367838	0.40576904933139	0.34155954167116	0.0997704044401724	0.111280735516145	0.335638689479698	0.271429181819467	0.0115103310759728	0.235868285039526	0.171658777379295	0.224357953963553	0.160148446303322	-0.0642095076602308
"NAA10"	-0.4155461127652	-0.130469704526043	-0.252021533707804	-0.302243708524506	-0.283579819866963	0.285076408239156	0.163524579057396	0.113302404240694	0.131966292898237	-0.121551829181761	-0.171774003998463	-0.153110115340919	-0.050222174816702	-0.0315582861591585	0.0186638886575435
"NAA11"	-0.242557489731902	-0.184242608108684	-0.11537489258593	-0.0683989895674169	-0.346001696528639	0.0583148816232179	0.127182597145971	0.174158500164485	-0.103444206796737	0.0688677155227535	0.115843618541267	-0.161759088419955	0.0469759030185134	-0.230626803942709	-0.277602706961222
"NAA15"	-0.59224587239934	-0.162630307980968	-0.327074293336309	-0.410988719489617	-0.356606494579943	0.429615564418372	0.265171579063031	0.181257152909723	0.235639377819397	-0.16444398535534	-0.248358411508649	-0.193976186598975	-0.0839144261533082	-0.0295322012436342	0.054382224909674
"NAA16"	0.268917694093668	-0.0594248231617128	-0.0339064490325987	-0.189666002457198	-0.12963262619808	-0.328342517255381	-0.302824143126267	-0.458583696550866	-0.398550320291748	0.0255183741291142	-0.130241179295485	-0.0702078030363669	-0.155759553424599	-0.095726177165481	0.0600333762591183
"NAA20"	-0.603068342012333	-0.165043220996573	-0.642164138998114	-0.399422888212444	-0.456094468469425	0.438025121015759	-0.0390957969857813	0.203645453799888	0.146973873542908	-0.477120918001541	-0.234379667215871	-0.291051247472852	0.24274125078567	0.186069670528689	-0.0566715802569807
"NAA25"	-0.586163220299162	-0.135462400474787	-0.594928840343008	-0.382161070623937	-0.419193188602859	0.450700819824375	-0.00876562004384601	0.204002149675225	0.166970031696304	-0.459466439868221	-0.24669867014915	-0.283730788128072	0.212767769719071	0.17573565174015	-0.0370321179789216
"NAA30"	-0.17515262043352	-0.051181226776248	-0.277287239625747	-0.152551840982009	-0.142781054668742	0.123971393657272	-0.102134619192228	0.022600779451511	0.0323715657647781	-0.226106012849499	-0.101370614205761	-0.0915998278924936	0.124735398643739	0.134506184957006	0.00977078631326708
"NAA35"	-0.198625098270251	-0.0178947993905738	-0.294464332599688	-0.239653178048579	-0.152679994093181	0.180730298879677	-0.0958392343294377	-0.0410280797783282	0.0459451041770698	-0.276569533209114	-0.221758378658005	-0.134785194702607	0.0548111545511095	0.141784338506507	0.0869731839553979
"NAA38"	-0.207571095605383	-0.0651167523166716	-0.370818127828576	-0.164667127454583	-0.209636473265287	0.142454343288711	-0.163247032223193	0.0429039681507996	-0.0020653776599038	-0.305701375511905	-0.0995503751379118	-0.144519720948615	0.206151000373993	0.16118165456329	-0.0449693458107034
"NAA40"	-0.458474713770846	-0.0341768394035087	-0.496824313365022	-0.984183545719816	-0.378862106079003	0.424297874367337	-0.0383495995941762	-0.52570883194897	0.0796126076918426	-0.462647473961513	-0.950006706316307	-0.344685266675494	-0.487359232354794	0.117962207286019	0.605321439640813
"NAA50"	-0.56254014884537	-0.151069586223347	-0.444391066443719	-0.490482916240421	-0.508200323965346	0.411470562622023	0.118149082401651	0.072057232604949	0.0543398248800236	-0.293321480220372	-0.339413330017074	-0.357130737741999	-0.0460918497967018	-0.0638092575216272	-0.0177174077249254
"NAA60"	-0.267162296044561	-0.115377820388793	-0.0447707527974609	-0.201917696522511	-0.175292237172577	0.151784475655768	0.2223915432471	0.06524459952205	0.0918700588719842	0.0706070675913321	-0.0865398761337178	-0.0599144167837836	-0.15714694372505	-0.130521484375116	0.0266254593499342
"NAAA"	-0.203171248408432	-0.364263351961534	0.151339942992275	0.136067485063915	0.0255012441193996	-0.161092103553102	0.354511191400706	0.339238733472346	0.228672492527831	0.515603294953809	0.500330837025449	0.389764596080934	-0.01527245792836	-0.125838698872875	-0.110566240944515
"NAALAD2"	1.22746638230909	0.383866783476508	0.889223893979247	0.630964377373546	1.11917872643008	-0.843599598832582	-0.338242488329843	-0.596502004935544	-0.108287655879012	0.505357110502739	0.247097593897038	0.735311942953569	-0.258259516605701	0.229954832450831	0.488214349056531
"NAALADL2"	0.818511715694046	0.429473363628514	0.4544857238115	1.03287530099449	0.909648490481613	-0.389038352065532	-0.364025991882547	0.214363585300439	0.0911367747875672	0.0250123601829858	0.603401937365971	0.480175126853099	0.578389577182985	0.455162766670114	-0.123226810512872
"NAB1"	-0.144382348673294	0.0178442481571629	0.0204142330977631	-0.45924832453024	-0.439092708925454	0.162226596830457	0.164796581771057	-0.314865975856945	-0.294710360252159	0.00256998494060025	-0.477092572687402	-0.456936957082617	-0.479662557628003	-0.459506942023217	0.020155615604786
"NAB2"	-0.421648732005423	0.151437509270052	0.0949155375564934	0.239113100083581	-0.18581682349622	0.573086241275475	0.516564269561916	0.660761832089004	0.235831908509203	-0.0565219717135589	0.0876755908135283	-0.337254332766272	0.144197562527087	-0.280732361052713	-0.4249299235798
"NABP1"	-0.377187121061861	-0.253716589652811	-0.0313186705579048	0.0260930869341506	-0.335063097204229	0.12347053140905	0.345868450503956	0.403280207996012	0.0421240238576323	0.222397919094906	0.279809676586961	-0.0813465075514179	0.0574117574920553	-0.303744426646324	-0.361156184138379
"NABP2"	-0.140797278723024	0.0204619367779301	-0.367481883958099	-0.368548474537924	-0.265454264189435	0.161259215500954	-0.226684605235076	-0.227751195814901	-0.124656985466412	-0.38794382073603	-0.389010411315854	-0.285916200967365	-0.00106659057982489	0.102027619768664	0.103094210348489
"NACA"	-0.322072837364808	-0.0842221512915278	-0.213057936983043	-0.262321667343382	-0.286462540952664	0.23785068607328	0.109014900381765	0.0597511700214265	0.0356102964121442	-0.128835785691515	-0.178099516051854	-0.202240389661136	-0.0492637303603389	-0.0734046039696213	-0.0241408736092823
"NACA2"	-0.272481548748658	-0.13590827641521	-0.315639137103524	-0.0615301907175981	-0.324915403821152	0.136573272333448	-0.043157588354866	0.21095135803106	-0.0524338550724936	-0.179730860688314	0.0743780856976117	-0.189007127405942	0.254108946385926	-0.00927626671762759	-0.263385213103554
"NACAD"	0.241710725645025	0.109700003867452	0.261077053450339	-0.202094518811006	-0.226188179860677	-0.132010721777572	0.0193663278053145	-0.443805244456031	-0.467898905505702	0.151377049582887	-0.311794522678459	-0.33588818372813	-0.463171572261346	-0.487265233311017	-0.0240936610496712
"NACC1"	-0.167211153801335	-0.0100107200285316	-0.0674287215216484	-0.230117615453579	-0.128288419119132	0.157200433772803	0.0997824322796863	-0.0629064616522438	0.0389227346822024	-0.0574180014931168	-0.220106895425047	-0.118277699090601	-0.16268889393193	-0.0608596975974839	0.101829196334446
"NACC2"	-0.0271953465006496	0.212673372270047	0.158782976129254	0.342042512973868	0.351813449327997	0.239868718770696	0.185978322629904	0.369237859474517	0.379008795828647	-0.0538903961407927	0.129369140703821	0.139140077057951	0.183259536844613	0.193030473198743	0.00977093635412973
"NADK"	-0.361793802372624	-0.315594467185945	-0.159919070273851	-0.0497457145931851	-0.0881721897678017	0.0461993351866783	0.201874732098773	0.312048087779438	0.273621612604822	0.155675396912094	0.26584875259276	0.227422277418144	0.110173355680666	0.0717468805060491	-0.0384264751746166
"NADK2"	0.110735923644329	0.0858459926151832	-0.0371133602852105	-0.00524238562261003	-0.138095297126664	-0.0248899310291461	-0.14784928392954	-0.115978309266939	-0.248831220770993	-0.122959352900394	-0.0910883782377932	-0.223941289741847	0.0318709746626005	-0.100981936841453	-0.132852911504054
"NADSYN1"	-0.0300839787267752	-0.0919972980654946	-0.0860166083665542	0.256257310277597	-0.0830152939224399	-0.0619133193387194	-0.055932629639779	0.286341289004373	-0.0529313151956647	0.00598068969894035	0.348254608343092	0.00898200414305463	0.342273918644152	0.00300131444411428	-0.339272604200037
"NAE1"	-0.0789866953189176	0.0587806427005116	-0.046691604860241	-0.00766396727233924	0.0437420288063107	0.137767338019429	0.0322950904586767	0.0713227280465784	0.122728724125228	-0.105472247560753	-0.0664446099728508	-0.0150386138942009	0.0390276375879017	0.0904336336665516	0.0514059960786499
"NAF1"	-1.07120751701464	-0.318244410196331	-0.925184018833878	-1.42191285094069	-0.735012313311731	0.752963106818306	0.14602349818076	-0.35070533392605	0.336195203702907	-0.606939608637546	-1.10366844074436	-0.4167679031154	-0.49672883210681	0.190171705522147	0.686900537628956
"NAGA"	0.331647096394738	0.0784570923648632	0.127453022700638	0.45584454726095	0.210388715982891	-0.253190004029875	-0.2041940736941	0.124197450866211	-0.121258380411848	0.0489959303357751	0.377387454896087	0.131931623618028	0.328391524560312	0.0829356932822527	-0.245455831278059
"NAGK"	-0.17816779159147	-0.234373968623037	0.111688010232906	0.133517018357749	-0.107597654866329	-0.0562061770315672	0.289855801824376	0.311684809949219	0.0705701367251413	0.346061978855943	0.367890986980786	0.126776313756709	0.0218290081248429	-0.219285665099234	-0.241114673224077
"NAGLU"	0.292188407763834	-0.0440605190705992	-0.131743563263057	0.358868742303607	0.253382833189904	-0.336248926834433	-0.423931971026891	0.0666803345397729	-0.0388055745739304	-0.0876830441924574	0.402929261374206	0.297443352260503	0.490612305566664	0.38512639645296	-0.105485909113703
"NAGPA"	0.0944765714761267	0.00214151664574871	0.0673222877638424	0.172141811829165	0.144414010622098	-0.092335054830378	-0.0271542837122844	0.0776652403530387	0.049937439145971	0.0651807711180937	0.170000295183417	0.142272493976349	0.104819524065323	0.0770917228582553	-0.0277278012070678
"NAIF1"	0.228154714164823	0.0487317678222581	-0.0325006288054629	-0.333139508726048	0.0488225481771339	-0.179422946342565	-0.260655342970286	-0.561294222890871	-0.179332165987689	-0.081232396627721	-0.381871276548306	9.07803548757724e-05	-0.300638879920585	0.0813231769825967	0.381962056903181
"NAIP"	-0.608106867278714	-0.531614865262577	0.0850634095800695	-0.00390947091776903	-0.199430576115113	0.0764920020161377	0.693170276858784	0.604197396360945	0.408676291163602	0.616678274842646	0.527705394344808	0.332184289147464	-0.0889728804978386	-0.284493985695182	-0.195521105197344
"NAMPT"	-1.44805824123331	-0.306205221601986	-0.631709777599221	0.389516727148327	-0.392270612357025	1.14185301963133	0.816348463634092	1.83757496838164	1.05578762887629	-0.325504555997235	0.695721948750313	-0.0860653907550394	1.02122650474755	0.239439165242195	-0.781787339505353
"NANP"	-0.124826771536723	-0.0150961353607804	-0.270520487181729	-0.192172309005115	-0.153271802568872	0.109730636175943	-0.145693715645006	-0.0673455374683921	-0.0284450310321491	-0.255424351820949	-0.177076173644335	-0.138175667208092	0.0783481781766141	0.117248684612857	0.0389005064362429
"NANS"	0.242672061273444	-0.0467106686593559	0.0713738291756152	0.294309521247308	0.272112425629029	-0.289382729932799	-0.171298232097828	0.051637459973865	0.0294403643555856	0.118084497834971	0.341020189906664	0.318823094288385	0.222935692071693	0.200738596453414	-0.0221970956182794
"NAP1L1"	-0.240116741478055	-0.121197593742712	-0.189570183598979	-0.566883493180983	-0.373565525468222	0.118919147735343	0.0505465578790757	-0.326766751702928	-0.133448783990167	-0.0683725898562673	-0.445685899438271	-0.25236793172551	-0.377313309582003	-0.183995341869243	0.19331796771276
"NAP1L4"	-0.0739491830211041	-0.00255042067772951	0.000531367282157266	-0.439584369656419	-0.0424802962913694	0.0713987623433746	0.0744805503032614	-0.365635186635315	0.0314688867297347	0.00308178795988677	-0.437033948978689	-0.0399298756136399	-0.440115736938576	-0.0430116635735267	0.397104073365049
"NAP1L5"	0.52555822278435	0.258135879158222	0.461193614716573	-0.0692969809629958	0.0446363220194513	-0.267422343626128	-0.0643646080677766	-0.594855203747346	-0.480921900764899	0.203057735558351	-0.327432860121218	-0.213499557138771	-0.530490595679569	-0.416557292697122	0.113933302982447
"NAPA"	0.151247486236433	0.040554413856157	0.101742801989598	0.0430356446117762	0.118902000451676	-0.110693072380276	-0.0495046842468344	-0.108211841624656	-0.0323454857847562	0.0611883881334411	0.00248123075561913	0.0783475865955193	-0.058707157377822	0.0171591984620782	0.0758663558399002
"NAPB"	0.00472598889101171	-0.0451044702222903	-0.118250729908489	-0.780876085206118	0.118306820765296	-0.049830459113302	-0.122976718799501	-0.78560207409713	0.113580831874284	-0.0731462596861989	-0.735771614983828	0.163411290987586	-0.662625355297629	0.236557550673785	0.899182905971414
"NAPEPLD"	-0.0757935400112882	0.296033196778729	0.0246247860456991	0.444511260598694	0.625081340441489	0.371826736790017	0.100418326056987	0.520304800609982	0.700874880452777	-0.27140841073303	0.148478063819965	0.329048143662759	0.419886474552995	0.600456554395789	0.180570079842795
"NAPG"	0.162011555807464	0.154427273825254	0.156456929109154	0.216407532817477	0.333895726242696	-0.00758428198221079	-0.00555462669831032	0.0543959770100127	0.171884170435232	0.00202965528390046	0.0619802589922235	0.179468452417442	0.059950603708323	0.177438797133542	0.117488193425219
"NAPRT"	0.207984438038263	0.223535845016891	0.196408657811703	0.470519258776529	0.204041802907514	0.0155514069786276	-0.0115757802265602	0.262534820738266	-0.00394263513074897	-0.0271271872051878	0.246983413759639	-0.0194940421093766	0.274110600964826	0.00763314509581119	-0.266477455869015
"NAPSA"	1.1919475065401	0.783346776620718	0.889081054389302	2.00406455990565	1.92317788629117	-0.408600729919378	-0.302866452150794	0.812117053365552	0.73123037975107	0.105734277768584	1.22071778328493	1.13983110967045	1.11498350551635	1.03409683190186	-0.0808866736144818
"NARF"	-0.390876015579606	-0.226514636443195	-0.800710754420145	-1.06519862255547	-0.47957527655692	0.164361379136411	-0.409834738840539	-0.674322606975863	-0.0886992609773139	-0.57419611797695	-0.838683986112274	-0.253060640113725	-0.264487868135325	0.321135477863225	0.58562334599855
"NARFL"	0.165685636282952	0.0571449097460473	0.144542754481803	0.161832042889521	0.182111514204061	-0.108540726536905	-0.0211428818011491	-0.00385359339343083	0.0164258779211084	0.0873978447357557	0.104687133143474	0.124966604458013	0.0172892884077183	0.0375687597222575	0.0202794713145392
"NARS"	0.0423340594054155	-0.056546830306321	-0.300764530616532	-0.257797442203135	-0.233403066019587	-0.0988808897117365	-0.343098590021947	-0.30013150160855	-0.275737125425003	-0.244217700310211	-0.201250611896814	-0.176856235713266	0.0429670884133969	0.0673614645969446	0.0243943761835477
"NARS2"	0.0748088824741248	0.132348789195468	-0.108888632291125	-0.201995442551339	0.19031397911294	0.0575399067213433	-0.18369751476525	-0.276804325025463	0.115505096638815	-0.241237421486593	-0.334344231746807	0.0579651899174713	-0.0931068102602134	0.299202611404065	0.392309421664278
"NASP"	-0.588091138289003	-0.0478498281916409	-0.366971186414478	-1.37910666778242	-0.532200708884402	0.540241310097362	0.221119951874524	-0.791015529493416	0.0558904294046009	-0.319121358222837	-1.33125683959078	-0.484350880692761	-1.01213548136794	-0.165229522469923	0.846905958898017
"NAT1"	-0.0929033227342583	0.126857335183584	0.0689229856809429	0.560578956635038	0.410933982615313	0.219760657917842	0.161826308415201	0.653482279369296	0.503837305349571	-0.057934349502641	0.433721621451454	0.284076647431729	0.491655970954095	0.34201099693437	-0.149644974019725
"NAT10"	-0.52985210189079	-0.0783301832759833	-0.447711788778838	-0.459967409436959	-0.43294843244823	0.451521918614807	0.0821403131119522	0.0698846924538316	0.0969036694425603	-0.369381605502855	-0.381637226160975	-0.354618249172247	-0.0122556206581206	0.0147633563306081	0.0270189769887287
"NAT14"	0.165621731003924	0.0972994622364539	-0.0600554830403695	-0.192169135694042	0.210537417381252	-0.0683222687674706	-0.225677214044294	-0.357790866697967	0.0449156863773278	-0.157354945276823	-0.289468597930496	0.113237955144798	-0.132113652653673	0.270592900421622	0.402706553075295
"NAT6"	0.290188334136626	-0.0492799156306478	0.0818493143849919	0.0478473956193028	0.0352756292435336	-0.339468249767274	-0.208339019751634	-0.242340938517323	-0.254912704893093	0.13112923001564	0.0971273112499506	0.0845555448741814	-0.0340019187656891	-0.0465736851414583	-0.0125717663757692
"NAT8L"	-0.378852530164471	-0.289235220573786	-0.299048565710528	-0.189919061836655	-0.13232802084254	0.0896173095906845	0.0798039644539424	0.188933468327815	0.246524509321931	-0.00981334513674209	0.0993161587371306	0.156907199731246	0.109129503873873	0.166720544867988	0.0575910409941158
"NAT9"	-0.130298257512616	-0.2275890613194	-0.216313493995199	-0.0950007773984267	-0.13289439099439	-0.0972908038067837	-0.0860152364825832	0.0352974801141894	-0.00259613348177377	0.0112755673242005	0.132588283920973	0.0946946703250099	0.121312716596773	0.0834191030008094	-0.0378936135959631
"NATD1"	0.434090675080489	0.209516592000453	0.262382289738287	-0.0719240612723304	0.330294880341956	-0.224574083080035	-0.171708385342201	-0.506014736352819	-0.103795794738533	0.052865697737834	-0.281440653272784	0.120778288341503	-0.334306351010618	0.0679125906036687	0.402218941614286
"NAV1"	-0.153776952368542	-0.235883742491942	-0.467052000523994	-0.615049151579342	-0.625827716731671	-0.0821067901234007	-0.313275048155453	-0.4612721992108	-0.472050764363129	-0.231168258032052	-0.3791654090874	-0.389943974239728	-0.147997151055348	-0.158775716207676	-0.0107785651523284
"NAV2"	0.0268161383019779	0.126205316040059	-0.395180768575978	-0.725909462208106	-0.0398170973581062	0.0993891777380816	-0.421996906877956	-0.752725600510084	-0.0666332356600841	-0.521386084616038	-0.852114778248165	-0.166022413398166	-0.330728693632127	0.355363671217872	0.686092364849999
"NAV3"	0.0334979290981925	-0.12911366363576	0.447809298496537	0.334869861308789	0.292241075334253	-0.162611592733953	0.414311369398345	0.301371932210597	0.25874314623606	0.576922962132297	0.463983524944549	0.421354738970013	-0.112939437187748	-0.155568223162285	-0.0426287859745365
"NAXD"	0.694939983341531	0.331848287937264	0.31485977654611	0.38296397400059	0.550632813693091	-0.363091695404267	-0.380080206795421	-0.311976009340941	-0.14430716964844	-0.0169885113911549	0.0511156860633257	0.218784525755827	0.0681041974544806	0.235773037146982	0.167668839692501
"NAXE"	0.264421959460132	0.067346298627621	-0.219074553782351	0.0407373963874154	0.176204446104925	-0.197075660832511	-0.483496513242483	-0.223684563072716	-0.0882175133552064	-0.286420852409972	-0.0266089022402055	0.108858147477304	0.259811950169766	0.395278999887276	0.13546704971751
"NBAS"	-0.0110941463607098	-0.00598329393579673	0.115808304319939	0.231552330031893	0.0680922505207948	0.00511085242491312	0.126902450680648	0.242646476392603	0.0791863968815046	0.121791598255735	0.23753562396769	0.0740755444565915	0.115744025711954	-0.0477160537991438	-0.163460079511098
"NBEA"	0.473756852422123	-0.0573982096763253	-0.236355894218838	-0.292473438579505	0.380267483329675	-0.531155062098449	-0.710112746640961	-0.766230291001629	-0.093489369092448	-0.178957684542513	-0.23507522890318	0.437665693006001	-0.0561175443606675	0.616623377548513	0.672740921909181
"NBEAL1"	0.544670352614246	0.492055329069375	0.164805993678397	0.775997193502801	0.697409324162592	-0.0526150235448712	-0.379864358935849	0.231326840888555	0.152738971548346	-0.327249335390978	0.283941864433426	0.205353995093217	0.611191199824404	0.532603330484195	-0.0785878693402094
"NBEAL2"	-0.151270646142815	-0.069072718598668	-0.182943720861487	0.248119334833062	0.0945511635905187	0.0821979275441467	-0.031673074718672	0.399389980975876	0.245821809733333	-0.113871002262819	0.31719205343173	0.163623882189187	0.431063055694548	0.277494884452005	-0.153568171242543
"NBN"	-0.240740533975395	-0.0553109381178213	-0.169659962596226	-0.253112459713657	-0.14258530760006	0.185429595857574	0.0710805713791685	-0.0123719257382623	0.0981552263753347	-0.114349024478405	-0.197801521595836	-0.0872743694822389	-0.0834524971174308	0.0270746549961662	0.110527152113597
"NBR1"	-0.0265975893425523	0.11966841657929	0.0316772580068681	0.128135691766803	0.160723619578955	0.146266005921843	0.0582748473494205	0.154733281109355	0.187321208921507	-0.0879911585724223	0.00846727518751217	0.0410552029996647	0.0964584337599345	0.129046361572087	0.0325879278121525
"NCALD"	0.757203701186082	0.429642414632323	0.52971773214267	0.152056879591999	0.566455269894736	-0.327561286553759	-0.227485969043412	-0.605146821594083	-0.190748431291346	0.100075317510348	-0.277585535040324	0.136812855262413	-0.377660852550671	0.0367375377520659	0.414398390302737
"NCAM1"	0.59819263249272	0.27045142403727	-0.138206759157018	-2.17250868851009	0.322006075467591	-0.327741208455451	-0.736399391649739	-2.77070132100281	-0.27618655702513	-0.408658183194288	-2.44296011254736	0.0515546514303211	-2.03430192935307	0.460212834624609	2.49451476397768
"NCAM2"	0.88897158931913	0.0579911374337634	0.830819446269365	0.895168629262532	0.91714563207037	-0.830980451885366	-0.0581521430497645	0.00619703994340215	0.0281740427512404	0.772828308835602	0.837177491828768	0.859154494636607	0.0643491829931666	0.0863261858010048	0.0219770028078382
"NCAPD2"	-0.965753159862871	-0.297957750225912	-0.790903090373626	-1.48544688357929	-1.06543937676798	0.667795409636958	0.174850069489245	-0.519693723716417	-0.0996862169051084	-0.492945340147714	-1.18748913335338	-0.767481626542067	-0.694543793205662	-0.274536286394353	0.420007506811309
"NCAPD3"	-0.973793496712715	-0.206419595109173	-0.841662598421576	-1.64134608226504	-0.880339465486859	0.767373901603542	0.132130898291139	-0.667552585552328	0.0934540312258567	-0.635243003312403	-1.43492648715587	-0.673919870377685	-0.799683483843467	-0.0386768670652823	0.761006616778184
"NCAPG"	-1.15899519961513	-0.370975047810968	-0.987869497799622	-1.7041759233429	-1.16122413865042	0.788020151804163	0.171125701815509	-0.545180723727772	-0.00222893903528648	-0.616894449988655	-1.33320087553194	-0.79024909083945	-0.716306425543281	-0.173354640850795	0.542951784692486
"NCAPG2"	-0.901578782779142	-0.166204499996189	-0.754160958287941	-1.5712200348598	-0.748831675844422	0.735374282782953	0.1474178244912	-0.669641252080659	0.15274710693472	-0.587956458291753	-1.40501553486361	-0.582627175848233	-0.817059076571859	0.00532928244351993	0.822388359015379
"NCAPH"	-1.04251698166559	-0.325007850148269	-0.810097150970861	-1.53599569229064	-1.13623794851479	0.71750913151732	0.232419830694728	-0.493478710625054	-0.0937209668492026	-0.485089300822592	-1.21098784214237	-0.811230098366522	-0.725898541319782	-0.32614079754393	0.399757743775852
"NCAPH2"	-0.583297971482028	-0.070666662392578	-0.507099434453886	-1.20310905152575	-0.555142476947656	0.51263130908945	0.0761985370281414	-0.619811080043723	0.0281554945343716	-0.436432772061308	-1.13244238913317	-0.484475814555078	-0.696009617071864	-0.0480430424937699	0.647966574578094
"NCBP1"	-0.160141620576239	-0.0806472637991936	-0.384807620836485	-0.875435703708872	-0.265678420785539	0.0794943567770452	-0.224666000260246	-0.715294083132633	-0.1055368002093	-0.304160357037292	-0.794788439909678	-0.185031156986345	-0.490628082872386	0.119129200050947	0.609757282923333
"NCBP2"	-0.185158792396867	-0.0479380457725307	-0.315932339579269	-0.752006693324812	-0.304977710773933	0.137220746624336	-0.130773547182402	-0.566847900927945	-0.119818918377066	-0.267994293806739	-0.704068647552281	-0.257039665001403	-0.436074353745543	0.010954628805336	0.447028982550879
"NCBP2-AS2"	-0.218196509828197	-0.0833974279752675	-0.457991451336791	-0.273465944046061	-0.744315129579213	0.134799081852929	-0.239794941508594	-0.0552694342178646	-0.526118619751017	-0.374594023361523	-0.190068516070794	-0.660917701603946	0.18452550729073	-0.286323678242422	-0.470849185533152
"NCBP3"	-0.125646470478374	-0.100127047236586	-0.373250818902965	-0.5829953255306	-0.186379397815098	0.0255194232417878	-0.247604348424591	-0.457348855052225	-0.0607329273367233	-0.273123771666379	-0.482868278294013	-0.0862523505785111	-0.209744506627634	0.186871421087868	0.396615927715502
"NCCRP1"	-0.519677525740695	-0.405513592596712	-0.136218828300675	0.146594594347228	-0.615073073563492	0.114163933143983	0.38345869744002	0.666272120087923	-0.0953955478227965	0.269294764296037	0.55210818694394	-0.20955948096678	0.282813422647903	-0.478854245262817	-0.76166766791072
"NCDN"	-0.109560515990792	0.161146825786619	0.179683379400866	0.0750090044981793	0.104964615926228	0.270707341777411	0.289243895391658	0.184569520488971	0.21452513191702	0.0185365536142472	-0.0861378212884399	-0.056182209860391	-0.104674374902687	-0.0747187634746382	0.0299556114280489
"NCEH1"	-0.37727200698437	-0.0473567008056631	0.321880444898012	0.416972019671524	0.156550142623834	0.329915306178707	0.699152451882382	0.794244026655894	0.533822149608204	0.369237145703675	0.464328720477187	0.203906843429498	0.0950915747735123	-0.165330302274178	-0.26042187704769
"NCF1"	-0.787260346702467	-0.714235727251129	-0.475540247024333	-0.101183463506209	-0.346557188277081	0.0730246194513379	0.311720099678134	0.686076883196258	0.440703158425386	0.238695480226796	0.61305226374492	0.367678538974048	0.374356783518124	0.128983058747252	-0.245373724770872
"NCF2"	-0.654546574686221	-0.511011739886327	-0.246833611038442	0.148984371691731	-0.149846486312779	0.143534834799894	0.40771296364778	0.803530946377952	0.504700088373442	0.264178128847885	0.659996111578058	0.361165253573548	0.395817982730172	0.0969871247256626	-0.29883085800451
"NCF4"	-0.520054046897965	-0.501819232040488	-0.289772521557675	0.180784077876175	-0.211476400419594	0.0182348148574776	0.230281525340291	0.70083812477414	0.308577646478371	0.212046710482813	0.682603309916663	0.290342831620893	0.47055659943385	0.0782961211380804	-0.392260478295769
"NCK1"	-0.187550745119581	-0.0851313947642422	0.213046515550201	0.213042424954125	-0.241745151583523	0.102419350355339	0.400597260669783	0.400593170073706	-0.0541944064639415	0.298177910314444	0.298173819718367	-0.15661375681928	-4.09059607675566e-06	-0.454791667133724	-0.454787576537647
"NCK2"	0.374833631790635	0.135977257873004	0.362882842168337	-0.173691814630195	0.00257659638179789	-0.238856373917631	-0.0119507896222983	-0.54852544642083	-0.372257035408837	0.226905584295333	-0.309669072503199	-0.133400661491206	-0.536574656798532	-0.360306245786539	0.176268411011993
"NCKAP1"	0.223736141918857	0.298244837457283	0.0257802778654634	0.0942722218982489	0.0329703551734899	0.0745086955384262	-0.197955864053394	-0.129463920020608	-0.190765786745367	-0.27246455959182	-0.203972615559034	-0.265274482283793	0.0684919440327856	0.00719007730802648	-0.0613018667247591
"NCKAP1L"	-0.492813390383965	-0.55108481795287	0.126002804382872	0.000503365803385641	-0.0449018916595742	-0.0582714275689042	0.618816194766838	0.493316756187351	0.447911498724391	0.677087622335742	0.551588183756255	0.506182926293295	-0.125499438579487	-0.170904696042447	-0.0454052574629598
"NCKAP5"	0.58204231364979	0.177302643936053	-0.554430966666544	-0.787251755196658	-0.0120573206658538	-0.404739669713738	-1.13647328031633	-1.36929406884645	-0.594099634315644	-0.731733610602597	-0.96455439913271	-0.189359964601906	-0.232820788530114	0.54237364600069	0.775194434530804
"NCKAP5L"	-0.185365067791679	-0.0545720221623584	0.0179481305559542	0.116214951303435	-0.0515858031253016	0.13079304562932	0.203313198347633	0.301580019095113	0.133779264666377	0.0725201527183126	0.170786973465793	0.00298621903705684	0.0982668207474803	-0.0695339336812558	-0.167800754428736
"NCKIPSD"	0.0503575157394272	0.199554213666927	0.0144864969394608	0.0855462561379583	0.229304554784655	0.149196697927499	-0.0358710187999665	0.0351887403985311	0.178947039045228	-0.185067716727466	-0.114007957528968	0.0297503411177282	0.0710597591984976	0.214818057845194	0.143758298646697
"NCL"	-0.246574987342597	-0.0778949843120361	-0.322010563743665	-0.36990271448267	-0.413401099171737	0.16868000303056	-0.0754355764010679	-0.123327727140073	-0.16682611182914	-0.244115579431628	-0.292007730170634	-0.335506114859701	-0.0478921507390054	-0.0913905354280725	-0.0434983846890671
